frame,events_ms,simulation_ms,render_ms,ui_ms,sim_gpu_ms,collision_gpu_ms,grid_gpu_ms,solver_gpu_ms,particles_n,frame_ms
702,0,7.5813,0,0,4.37466,0.24596,0.713596,1.3481,29000,20.7529
703,0,16.0925,0,0,4.40133,0.245492,0.714532,1.3806,29000,20.6985
704,0,15.6846,0,0,4.58916,0.24336,0.71318,1.53956,29000,21.1201
705,0,15.7078,0,0,4.5318,0.250484,0.71006,1.49739,29000,20.5965
706,0,15.6475,0,0,4.40398,0.247,0.71266,1.37285,29000,20.7653
707,0,15.7773,0,0,4.36582,0.247416,0.714064,1.32907,29000,20.8502
708,0,15.9404,0,0,4.36306,0.247312,0.706784,1.33037,29000,20.8149
709,0,15.7283,0,0,4.30992,0.247728,0.712868,1.27613,29000,20.6556
710,0,15.7178,0,0,4.40627,0.243204,0.714428,1.37067,29000,20.792
711,0,18.7498,0,0,4.2978,0.2431,0.710424,0.56186,29000,20.8712
712,0,13.2363,0,0,4.46077,0.280176,0.737308,1.36042,29000,20.8197
713,0,0,0,0,4.36046,0.242944,0.711256,1.33271,29000,21.3318
714,0,16.1797,0,0,4.29302,0.251888,0.724308,0.562588,29000,20.8063
715,0,15.9492,0,0,4.35599,0.248196,0.71318,0.562588,29000,20.4878
716,0,22.9067,0,0,4.44642,0.28574,0.71396,0.562796,29000,20.8559
717,0,15.6514,0,0,4.5253,0.250276,0.734708,0.607204,29000,21.2145
718,0,16.0596,0,0,4.35999,0.241228,0.7163,1.32824,29000,20.4659
719,0,18.0684,0,0,4.34543,0.242528,0.713076,1.32418,29000,20.8607
720,0,15.7825,0,0,4.37809,0.241488,0.71474,1.35112,29000,20.6575
721,0,15.9351,0,0,4.40357,0.246792,0.71526,1.37264,29000,20.9885
722,0,15.8557,0,0,4.29442,0.243984,0.714532,1.26828,29000,20.8473
723,0,0,16.1375,0,4.36207,0.247832,0.71656,1.33125,29000,20.7109
724,0,16.0513,0,0,4.39993,0.252252,0.709748,1.36516,29000,20.998
